"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","public_positional_accuracy","geoprivacy","taxon_geoprivacy","coordinates_obscured","positioning_method","positioning_device","user_id","created_at","updated_at","quality_grade","license","sound_url","oauth_application_id","captive_cultivated"
"Phacelia vallis-mortae","2000-05-13 08:43:00 -0700","","Inyo County, CA, USA",36.2648575833,-117.1823409153,"","Death Valley Phacelia","https://www.inaturalist.org/observations/19594205","https://inaturalist-open-data.s3.amazonaws.com/photos/30164241/medium.jpg","natureali",19594205,"Death Valley Phacelia","Plantae",78531,1,0,"2000/05/13 8:43 AM PDT","2000-05-13","2000-05-13 15:43:00 UTC","Pacific Time (US & Canada)",NA,NA,"","","false",NA,NA,10326,"2019-01-12 19:22:07 UTC","2019-01-13 01:46:15 UTC","research","CC-BY-NC-ND",NA,NA,"false"
"Phacelia fremontii","2000-05-13 08:43:00 -0700","","Death Valley National Park, Inyo, California, United States",36.2648575833,-117.1823409153,"","Frémont's phacelia","https://www.inaturalist.org/observations/19594204","https://inaturalist-open-data.s3.amazonaws.com/photos/30164238/medium.jpg","natureali",19594204,"Frémont's phacelia","Plantae",58184,1,0,"2000/05/13 8:43 AM PDT","2000-05-13","2000-05-13 15:43:00 UTC","Pacific Time (US & Canada)",NA,NA,"","","false",NA,NA,10326,"2019-01-12 19:22:07 UTC","2019-01-13 01:46:23 UTC","research","CC-BY-NC-ND",NA,NA,"false"
"Sphaeralcea ambigua","2000-05-13 08:43:00 -0700","","Death Valley National Park, Inyo, California, United States",36.2648575833,-117.1823409153,"","Desert Globemallow","https://www.inaturalist.org/observations/19594201","https://inaturalist-open-data.s3.amazonaws.com/photos/30164234/medium.jpeg","natureali",19594201,"desert globemallow","Plantae",50153,1,0,"2000/05/13 8:43 AM PDT","2000-05-13","2000-05-13 15:43:00 UTC","Pacific Time (US & Canada)",NA,NA,"","","false",NA,NA,10326,"2019-01-12 19:22:07 UTC","2019-01-13 01:46:43 UTC","research","CC-BY-NC-ND",NA,NA,"false"
"Oxyura jamaicensis","2000-05-13 10:34:00 -0700","","Kern, California, United States",35.1277109211,-117.9447327903,"","Ruddy Duck","https://www.inaturalist.org/observations/19243902","https://inaturalist-open-data.s3.amazonaws.com/photos/29565349/medium.jpeg","natureali",19243902,"Ruddy Duck","Aves",850859,1,0,"2000/05/13 10:34 AM PDT","2000-05-13","2000-05-13 17:34:00 UTC","Pacific Time (US & Canada)",NA,NA,"","open","false",NA,NA,10326,"2018-12-27 04:20:21 UTC","2020-01-17 22:54:11 UTC","research","CC-BY-NC-ND",NA,NA,"false"
"Aspidoscelis tigris","2000-05-13 13:45:00 -0700","","Kern County, CA, USA",35.1173460408,-117.9077625275,"","Western Whiptail","https://www.inaturalist.org/observations/13999334","https://inaturalist-open-data.s3.amazonaws.com/photos/20704025/medium.jpeg","natureali",13999334,"Western Whiptail","Reptilia",38671,1,0,"2000/05/13 1:45 PM PDT","2000-05-13","2000-05-13 20:45:00 UTC","Pacific Time (US & Canada)",NA,NA,"","open","false",NA,NA,10326,"2018-07-03 01:18:19 UTC","2019-03-16 05:39:40 UTC","research","CC-BY-NC-ND",NA,NA,"false"
"Uta stansburiana","2000-05-13 09:44:00 -0700","","Kern County, CA, USA",35.1046023997,-117.6834869386,"","Common Side-blotched Lizard","https://www.inaturalist.org/observations/13986616","https://inaturalist-open-data.s3.amazonaws.com/photos/20681034/medium.jpg","natureali",13986616,"Common Side-blotched Lizard","Reptilia",36094,2,0,"2000/05/13 9:44 AM PDT","2000-05-13","2000-05-13 16:44:00 UTC","Pacific Time (US & Canada)",NA,NA,"","open","false",NA,NA,10326,"2018-07-02 18:06:47 UTC","2019-09-27 17:51:15 UTC","research","CC-BY-NC-ND",NA,NA,"false"
"Uta stansburiana","2000-05-22 11:09:00 -0700","","Weldon, CA, USA",35.6686596272,-118.3048219978,"","Common Side-blotched Lizard","https://www.inaturalist.org/observations/13945970","https://inaturalist-open-data.s3.amazonaws.com/photos/20610142/medium.jpeg","natureali",13945970,"Common Side-blotched Lizard","Reptilia",36094,2,0,"2000/05/22 11:09 AM PDT","2000-05-22","2000-05-22 18:09:00 UTC","Pacific Time (US & Canada)",NA,NA,"","open","false",NA,NA,10326,"2018-07-01 14:42:06 UTC","2019-09-27 17:51:51 UTC","research","CC-BY-NC-ND",NA,NA,"false"
"Gambelia wislizenii","2000-05-18 10:30:00 -0700","","Kern County, CA, USA",35.1120539856,-117.8764343261,"","Long-nosed Leopard Lizard","https://www.inaturalist.org/observations/13911557","https://inaturalist-open-data.s3.amazonaws.com/photos/20550372/medium.jpg","natureali",13911557,"Long-nosed Leopard Lizard","Reptilia",62797,2,0,"2000/05/18 10:30 AM PDT","2000-05-18","2000-05-18 17:30:00 UTC","Pacific Time (US & Canada)",NA,NA,"","open","false",NA,NA,10326,"2018-06-30 14:04:49 UTC","2019-03-16 05:35:34 UTC","research","CC-BY-NC-ND",NA,NA,"false"
"Gambelia wislizenii","2000-05-06 00:00:00 -0800","","Inyo County, CA, USA",36.8410778111,-117.091190815,"","Long-nosed Leopard Lizard","https://www.inaturalist.org/observations/13911537","https://inaturalist-open-data.s3.amazonaws.com/photos/20550202/medium.jpg","natureali",13911537,"Long-nosed Leopard Lizard","Reptilia",62797,1,0,"2000-05-06","2000-05-06","","Pacific Time (US & Canada)",NA,NA,"","open","false",NA,NA,10326,"2018-06-30 14:04:10 UTC","2019-03-16 05:35:16 UTC","research","CC-BY-NC-ND",NA,NA,"false"
"Gambelia wislizenii","2000-05-22 09:27:00 -0700","","Kern, California, United States",35.1120276561,-117.8764718772,"","Long-nosed Leopard Lizard","https://www.inaturalist.org/observations/13911535","https://inaturalist-open-data.s3.amazonaws.com/photos/20550156/medium.jpeg","natureali",13911535,"Long-nosed Leopard Lizard","Reptilia",62797,1,0,"2000/05/22 9:27 AM PDT","2000-05-22","2000-05-22 16:27:00 UTC","Pacific Time (US & Canada)",NA,NA,"","open","false",NA,NA,10326,"2018-06-30 14:04:08 UTC","2019-03-16 05:35:13 UTC","research","CC-BY-NC-ND",NA,NA,"false"
"Crotalus stephensi","2000-05-05 00:00:00 -0800","","Inyo County, CA, USA",36.2644425289,-117.1830698847,"","Panamint Rattlesnake","https://www.inaturalist.org/observations/13538704","https://inaturalist-open-data.s3.amazonaws.com/photos/19898669/medium.jpeg","natureali",13538704,"Panamint Rattlesnake","Reptilia",30737,5,0,"2000-05-05","2000-05-05","","Pacific Time (US & Canada)",NA,NA,"","open","false",NA,NA,10326,"2018-06-18 02:29:48 UTC","2021-11-01 00:04:49 UTC","research","CC-BY-NC-ND",NA,NA,"false"
"Crotalus oreganus oreganus","2000-05-13 18:03:00 -0700","","Kern County, CA, USA",35.4599446289,-118.2137060167,"","Northern Pacific Rattlesnake","https://www.inaturalist.org/observations/13538698","https://inaturalist-open-data.s3.amazonaws.com/photos/19898632/medium.jpeg","natureali",13538698,"Northern Pacific Rattlesnake","Reptilia",48267,4,0,"2000/05/13 6:03 PM PDT","2000-05-13","2000-05-14 01:03:00 UTC","Pacific Time (US & Canada)",NA,NA,"","open","false",NA,NA,10326,"2018-06-18 02:29:45 UTC","2022-01-14 17:03:48 UTC","research","CC-BY-NC-ND",NA,NA,"false"
"Crotalus scutulatus","2000-05-12 17:27:00 -0700","","Kern County, CA, USA",35.1133353439,-117.8762519358,"","Mojave Rattlesnake","https://www.inaturalist.org/observations/13538687","https://inaturalist-open-data.s3.amazonaws.com/photos/19898510/medium.jpeg","natureali",13538687,"Mojave Rattlesnake","Reptilia",30719,4,0,"2000/05/12 5:27 PM PDT","2000-05-12","2000-05-13 00:27:00 UTC","Pacific Time (US & Canada)",NA,NA,"","open","false",NA,NA,10326,"2018-06-18 02:29:40 UTC","2021-11-07 01:24:01 UTC","research","CC-BY-NC-ND",NA,NA,"false"
"Lichanura orcutti","2000-05-01 19:02:00 -0700","","Kern County, CA, USA",35.556144,-117.70669,"naherp.com Record 78650","Coastal Rosy Boa","https://www.inaturalist.org/observations/13053671","https://static.inaturalist.org/photos/19004043/medium.jpg","fundad",13053671,"Northern Three-lined Boa","Reptilia",236841,1,0,"2000/05/01 7:02 PM -0700","2000-05-01","2000-05-02 02:02:00 UTC","Arizona",250,250,"","open","false",NA,NA,27908,"2018-06-02 21:05:49 UTC","2018-06-03 03:05:53 UTC","research","",NA,NA,"false"
"Trachemys scripta elegans","2000-05-22 06:31:00 -0700","","Kern, California, United States",35.3455919167,-119.0999856592,"","Red-eared Slider","https://www.inaturalist.org/observations/10280110","https://inaturalist-open-data.s3.amazonaws.com/photos/14230933/medium.jpeg","natureali",10280110,"Red-eared Slider","Reptilia",51271,1,0,"2000/05/22 6:31 AM PDT","2000-05-22","2000-05-22 13:31:00 UTC","Pacific Time (US & Canada)",NA,NA,"","open","false",NA,NA,10326,"2018-03-17 22:05:18 UTC","2019-03-16 04:44:30 UTC","research","CC-BY-NC-ND",NA,NA,"false"
"Dipodomys heermanni","2000-05-12 11:45:00 -0700","","Kern, California, United States",35.3108484703,-119.2445164919,"","Heermann's Kangaroo Rat","https://www.inaturalist.org/observations/9909829","https://inaturalist-open-data.s3.amazonaws.com/photos/13591111/medium.jpg","natureali",9909829,"Heermann's Kangaroo Rat","Mammalia",44121,0,0,"2000/05/12 11:45 AM PDT","2000-05-12","2000-05-12 18:45:00 UTC","Pacific Time (US & Canada)",NA,NA,"","","false",NA,NA,10326,"2018-02-18 20:26:30 UTC","2020-03-31 02:12:23 UTC","needs_id","CC-BY-NC-ND",NA,NA,"false"
"Lepus californicus","2000-05-06 09:09:00 -0700","","Kern, California, United States",35.3138557681,-119.2492640019,"","Black-tailed Jackrabbit","https://www.inaturalist.org/observations/9781809","https://inaturalist-open-data.s3.amazonaws.com/photos/13390188/medium.jpg","natureali",9781809,"Black-tailed Jackrabbit","Mammalia",43130,1,0,"2000/05/06 9:09 AM PDT","2000-05-06","2000-05-06 16:09:00 UTC","Pacific Time (US & Canada)",NA,NA,"","open","false",NA,NA,10326,"2018-02-08 17:18:06 UTC","2020-03-31 02:12:16 UTC","research","CC-BY-NC-ND",NA,NA,"false"
"Larus californicus","2000-05-16 00:00:00 -0800","","San Diego County, CA, USA",33.2628050708,-117.4405860901,"","California Gull","https://www.inaturalist.org/observations/9417856","https://inaturalist-open-data.s3.amazonaws.com/photos/12796283/medium.png","neontetraploid",9417856,"California Gull","Aves",4385,1,0,"2000/05/16","2000-05-16","","Pacific Time (US & Canada)",244,244,"","open","false",NA,NA,220795,"2018-01-09 03:31:23 UTC","2018-10-12 19:37:54 UTC","research","CC-BY-NC",NA,NA,"false"
"Larus californicus","2000-05-16 00:00:00 -0800","","San Diego County, CA, USA",33.2599342838,-117.4349212646,"","California Gull","https://www.inaturalist.org/observations/9417855","https://inaturalist-open-data.s3.amazonaws.com/photos/12796279/medium.png","neontetraploid",9417855,"California Gull","Aves",4385,2,0,"2000/05/16","2000-05-16","","Pacific Time (US & Canada)",977,977,"","open","false",NA,NA,220795,"2018-01-09 03:31:21 UTC","2018-10-12 19:37:48 UTC","research","CC-BY-NC",NA,NA,"false"
"Sauromalus ater","2000-05-14 00:00:00 -0800","","Inyo County, CA, USA",36.8190937097,-117.1503281594,"","Common Chuckwalla","https://www.inaturalist.org/observations/9251354","https://inaturalist-open-data.s3.amazonaws.com/photos/12526509/medium.jpg","natureali",9251354,"Common Chuckwalla","Reptilia",35330,2,0,"2000-05-14","2000-05-14","","Pacific Time (US & Canada)",NA,NA,"","open","false",NA,NA,10326,"2017-12-24 18:46:21 UTC","2019-03-16 03:32:36 UTC","research","CC-BY-NC-ND",NA,NA,"false"
"Asclepias californica","2000-05-19 00:00:00 -0800","Eagle Peak Trail","Mount Diablo State Park, Ca",37.878605,-121.9131804,"","California milkweed","http://www.inaturalist.org/observations/212871","https://s3.amazonaws.com/static.inaturalist.org/photos/268960/medium.jpg","microm",212871,"California milkweed","Plantae",51272,3,0,"2000-05-19","2000-05-19","","Pacific Time (US & Canada)",9907,9907,"","","false",NA,NA,13593,"2013-03-09 04:37:53 UTC","2018-06-29 21:08:01 UTC","research","CC-BY-NC",NA,NA,"false"
"Cirsium occidentale","2000-05-11 00:00:00 -0800","","Colusa County, Ca",39.1040645,-122.2653887,"","Cobwebby Thistle","http://www.inaturalist.org/observations/212829","https://s3.amazonaws.com/static.inaturalist.org/photos/268962/medium.jpg","microm",212829,"cobwebby thistle","Plantae",52621,1,0,"2000-05-11","2000-05-11","","Pacific Time (US & Canada)",53199,53199,"","","false",NA,NA,13593,"2013-03-09 04:12:09 UTC","2014-10-19 23:51:45 UTC","research","CC-BY-NC",NA,NA,"false"
"Ptelea crenulata","2000-05-19 00:00:00 -0800","Eagle Peak Trail","Mount Diablo State park, CA",37.878605,-121.9131804,"","Western Hoptree","http://www.inaturalist.org/observations/212794","https://s3.amazonaws.com/static.inaturalist.org/photos/268963/medium.jpg","microm",212794,"Ptelea crenulata","Plantae",50622,1,0,"2000-05-19","2000-05-19","","Pacific Time (US & Canada)",9907,9907,"","","false",NA,NA,13593,"2013-03-09 03:42:06 UTC","2020-04-18 23:34:32 UTC","research","CC-BY-NC",NA,NA,"false"
"Clarkia unguiculata","2000-05-19 00:00:00 -0800","Somewhere along Eagle Peak Trail from Mitchell Canyon.","Mount Diablo State park, CA",37.878605,-121.9131804,"","Elegant Clarkia","http://www.inaturalist.org/observations/212790","https://s3.amazonaws.com/static.inaturalist.org/photos/268964/medium.jpg","microm",212790,"Clarkia unguiculata","Plantae",51735,2,0,"2000-05-19","2000-05-19","","Pacific Time (US & Canada)",9907,9907,"","","false",NA,NA,13593,"2013-03-09 03:34:29 UTC","2017-07-14 04:08:36 UTC","research","CC-BY-NC",NA,NA,"false"
"Calochortus venustus","2000-05-19 00:00:00 -0800","","Mount Diablo State park, CA",37.878605,-121.9131804,"","Butterfly Mariposa Lily","http://www.inaturalist.org/observations/209287","https://s3.amazonaws.com/static.inaturalist.org/photos/265192/medium.jpg","microm",209287,"Calochortus venustus","Plantae",53902,3,0,"2000-05-19","2000-05-19","","Pacific Time (US & Canada)",9907,9907,"","","false",NA,NA,13593,"2013-03-04 22:12:25 UTC","2017-07-14 04:08:32 UTC","research","CC-BY-NC",NA,NA,"false"
"Clarkia concinna","2000-05-11 00:00:00 -0800","","Colusa County, Ca",39.1040645,-122.2653887,"","Red Ribbons","http://www.inaturalist.org/observations/209285","https://s3.amazonaws.com/static.inaturalist.org/photos/265190/medium.jpg","microm",209285,"Clarkia concinna","Plantae",51854,1,0,"2000-05-11","2000-05-11","","Pacific Time (US & Canada)",53199,53199,"","","false",NA,NA,13593,"2013-03-04 22:06:05 UTC","2017-07-14 04:08:32 UTC","research","CC-BY-NC",NA,NA,"false"
"Calochortus luteus","2000-05-11 00:00:00 -0800","","Colusa County, Ca",39.1040645,-122.2653887,"","Yellow Mariposa Lily","http://www.inaturalist.org/observations/209283","https://s3.amazonaws.com/static.inaturalist.org/photos/265187/medium.jpg","microm",209283,"Calochortus luteus","Plantae",51077,3,0,"2000-05-11","2000-05-11","","Pacific Time (US & Canada)",53199,53199,"","","false",NA,NA,13593,"2013-03-04 22:02:24 UTC","2017-07-14 04:08:32 UTC","research","CC-BY-NC",NA,NA,"false"
"Aphyllon fasciculatum","2000-05-19 00:00:00 -0800","Eagle Peak Trail","Mount Diablo State park, CA",37.878605,-121.9131804,"","clustered broomrape","http://www.inaturalist.org/observations/207566","https://s3.amazonaws.com/static.inaturalist.org/photos/263302/medium.jpg","microm",207566,"clustered broomrape","Plantae",802543,2,0,"2000-05-19","2000-05-19","","Pacific Time (US & Canada)",9907,9907,"","","false",NA,NA,13593,"2013-03-01 19:15:00 UTC","2018-11-21 20:49:12 UTC","research","CC-BY-NC",NA,NA,"false"
"Collinsia tinctoria","2000-05-19 00:00:00 -0800","Along a very rocky narrow trail along a canyon","Mount Diablo State park, CA",37.878605,-121.9131804,"","sticky Chinese houses","http://www.inaturalist.org/observations/207540","https://s3.amazonaws.com/static.inaturalist.org/photos/263287/medium.jpg","microm",207540,"Collinsia tinctoria","Plantae",51850,1,0,"2000-05-19","2000-05-19","","Pacific Time (US & Canada)",9907,9907,"","","false",NA,NA,13593,"2013-03-01 18:36:45 UTC","2017-07-14 04:08:28 UTC","research","CC-BY-NC",NA,NA,"false"
