"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","public_positional_accuracy","geoprivacy","taxon_geoprivacy","coordinates_obscured","positioning_method","positioning_device","user_id","created_at","updated_at","quality_grade","license","sound_url","oauth_application_id","captive_cultivated"
"Lupinus","2017-04-05 13:29:56 -0700","","Angeles National Forest, Altadena, CA, US",34.206445,-118.1252055,"","lupines","https://www.inaturalist.org/observations/5616930","https://static.inaturalist.org/photos/6943301/medium.jpg","jq_l",5616930,"lupines","Plantae",47121,2,0,"Wed Apr 05 2017 13:29:56 GMT-0700 (PDT)","2017-04-05","2017-04-05 20:29:56 UTC","Pacific Time (US & Canada)",NA,NA,"","","false","","",411212,"2017-04-08 23:38:08 UTC","2022-03-13 06:17:51 UTC","needs_id","",NA,3,"false"
"Sceloporus occidentalis","2017-04-05 14:13:09 -0700","","Angeles National Forest, La Cañada Flintridge, CA, US",34.2071833333,-118.1226416667,"","Western Fence Lizard","https://www.inaturalist.org/observations/5616929","https://static.inaturalist.org/photos/6943296/medium.jpg","jq_l",5616929,"Western Fence Lizard","Reptilia",36204,1,0,"Wed Apr 05 2017 14:13:09 GMT-0700 (PDT)","2017-04-05","2017-04-05 21:13:09 UTC","Pacific Time (US & Canada)",NA,NA,"","open","false","","",411212,"2017-04-08 23:37:57 UTC","2017-08-06 02:03:35 UTC","research","",NA,3,"false"
"Phacelia","2017-04-05 13:25:16 -0700","","Angeles National Forest, Altadena, CA, US",34.2043716667,-118.1255805,"","Scorpionweeds","https://www.inaturalist.org/observations/5616914","https://static.inaturalist.org/photos/6943288/medium.jpg","jq_l",5616914,"Scorpionweeds","Plantae",49347,2,0,"Wed Apr 05 2017 13:25:16 GMT-0700 (PDT)","2017-04-05","2017-04-05 20:25:16 UTC","Pacific Time (US & Canada)",NA,28832,"","open","false","","",411212,"2017-04-08 23:37:16 UTC","2017-06-24 10:11:26 UTC","needs_id","",NA,3,"false"
"Claytonia perfoliata","2017-04-05 13:17:52 -0700","","Angeles National Forest, Altadena, CA, US",34.204395,-118.1274555,"","miner's lettuce","https://www.inaturalist.org/observations/5616907","https://static.inaturalist.org/photos/6943279/medium.jpg","jq_l",5616907,"","Plantae",52994,0,0,"Wed Apr 05 2017 13:17:52 GMT-0700 (PDT)","2017-04-05","2017-04-05 20:17:52 UTC","Pacific Time (US & Canada)",NA,NA,"","","false","","",411212,"2017-04-08 23:36:51 UTC","2017-06-10 04:48:07 UTC","needs_id","",NA,3,"false"
"Eschscholzia californica","2017-04-05 13:52:22 -0700","","Angeles National Forest, La Cañada Flintridge, CA, US",34.2073866667,-118.1233361667,"","California poppy","https://www.inaturalist.org/observations/5616892","https://static.inaturalist.org/photos/6943260/medium.jpg","jq_l",5616892,"California Poppy","Plantae",48225,1,0,"Wed Apr 05 2017 13:52:22 GMT-0700 (PDT)","2017-04-05","2017-04-05 20:52:22 UTC","Pacific Time (US & Canada)",NA,NA,"","","false","","",411212,"2017-04-08 23:36:05 UTC","2017-04-20 01:03:39 UTC","research","",NA,3,"false"
"Salvia mellifera","2017-04-05 13:54:50 -0700","","Angeles National Forest, Altadena, CA, US",34.20667,-118.123025,"","black sage","https://www.inaturalist.org/observations/5616890","https://static.inaturalist.org/photos/6943253/medium.jpg","jq_l",5616890,"Black Sage","Plantae",50643,1,0,"Wed Apr 05 2017 13:54:50 GMT-0700 (PDT)","2017-04-05","2017-04-05 20:54:50 UTC","Pacific Time (US & Canada)",NA,NA,"","","false","","",411212,"2017-04-08 23:35:28 UTC","2017-04-09 00:40:18 UTC","research","",NA,3,"false"
"Artemisia californica","2017-04-05 14:32:00 -0700","","Angeles National Forest, Altadena, CA, US",34.2067116667,-118.1233888333,"","California sagebrush","https://www.inaturalist.org/observations/5616887","https://static.inaturalist.org/photos/6943250/medium.jpg","jq_l",5616887,"California Sagebrush","Plantae",53357,1,0,"Wed Apr 05 2017 14:32:00 GMT-0700 (PDT)","2017-04-05","2017-04-05 21:32:00 UTC","Pacific Time (US & Canada)",NA,NA,"","","false","","",411212,"2017-04-08 23:34:55 UTC","2017-08-25 05:21:18 UTC","research","",NA,3,"false"
"Adenostoma fasciculatum","2017-04-05 13:49:39 -0700","","Angeles National Forest, Altadena, CA, US",34.207295,-118.1236333333,"","chamise","https://www.inaturalist.org/observations/5616876","https://static.inaturalist.org/photos/6943228/medium.jpg","jq_l",5616876,"chamise","Plantae",47146,1,0,"Wed Apr 05 2017 13:49:39 GMT-0700 (PDT)","2017-04-05","2017-04-05 20:49:39 UTC","Pacific Time (US & Canada)",NA,NA,"","","false","","",411212,"2017-04-08 23:33:56 UTC","2018-02-26 16:10:55 UTC","research","",NA,3,"false"
"Malacothrix stebbinsii","2017-04-05 14:42:46 -0700","","Angeles National Forest, Altadena, CA, US",34.206325,-118.1253805,"","Stebbins' Desertdandelion","https://www.inaturalist.org/observations/5616871","https://static.inaturalist.org/photos/6943222/medium.jpg","jq_l",5616871,"","Plantae",77944,0,0,"Wed Apr 05 2017 14:42:46 GMT-0700 (PDT)","2017-04-05","2017-04-05 21:42:46 UTC","Pacific Time (US & Canada)",NA,NA,"","","false","","",411212,"2017-04-08 23:33:35 UTC","2017-05-18 09:48:00 UTC","needs_id","",NA,3,"false"
"Lamarckia aurea","2017-04-05 14:18:08 -0700","","Angeles National Forest, Altadena, CA, US",34.2067416667,-118.1225055,"","goldentop grass","https://www.inaturalist.org/observations/5616869","https://static.inaturalist.org/photos/6943218/medium.jpg","jq_l",5616869,"goldentop grass","Plantae",58379,2,0,"Wed Apr 05 2017 14:18:08 GMT-0700 (PDT)","2017-04-05","2017-04-05 21:18:08 UTC","Pacific Time (US & Canada)",NA,NA,"","","false","","",411212,"2017-04-08 23:33:21 UTC","2020-04-24 17:55:30 UTC","research","",NA,3,"false"
"Pseudognaphalium thermale","2017-04-05 13:28:18 -0700","","Angeles National Forest, Altadena, CA, US",34.2057333333,-118.1257388333,"","Northwestern rabbit-tobacco","https://www.inaturalist.org/observations/5616865","https://static.inaturalist.org/photos/6943215/medium.jpg","jq_l",5616865,"","Plantae",78765,0,0,"Wed Apr 05 2017 13:28:18 GMT-0700 (PDT)","2017-04-05","2017-04-05 20:28:18 UTC","Pacific Time (US & Canada)",NA,NA,"","","false","","",411212,"2017-04-08 23:33:08 UTC","2017-06-10 01:34:10 UTC","needs_id","",NA,3,"false"
"Dasymutilla aureola","2017-04-05 14:56:52 -0700","","Angeles National Forest, Altadena, CA, US",34.204625,-118.1275555,"","Pacific Velvet Ant","https://www.inaturalist.org/observations/5616844","https://static.inaturalist.org/photos/6943206/medium.jpg","jq_l",5616844,"Pacific Velvet Ant","Insecta",119733,1,0,"Wed Apr 05 2017 14:56:52 GMT-0700 (PDT)","2017-04-05","2017-04-05 21:56:52 UTC","Pacific Time (US & Canada)",NA,NA,"","","false","","",411212,"2017-04-08 23:32:38 UTC","2021-11-17 22:27:14 UTC","needs_id","",NA,3,"false"
"Eleodes","2017-04-05 14:56:15 -0700","","Angeles National Forest, Altadena, CA, US",34.2045533333,-118.1276083333,"","Desert Stink Beetles","https://www.inaturalist.org/observations/5616841","https://static.inaturalist.org/photos/6943201/medium.jpg","jq_l",5616841,"","Insecta",53817,0,0,"Wed Apr 05 2017 14:56:15 GMT-0700 (PDT)","2017-04-05","2017-04-05 21:56:15 UTC","Pacific Time (US & Canada)",NA,NA,"","","false","","",411212,"2017-04-08 23:32:13 UTC","2017-04-08 23:50:34 UTC","needs_id","",NA,3,"false"
"Chrysolina bankii","2017-04-05 13:26:38 -0700","","5–51 Treasure Island Rd, San Francisco, CA, US",37.8106082526,-122.3723943392,"","Bronze Beetle","https://www.inaturalist.org/observations/5616684","https://inaturalist-open-data.s3.amazonaws.com/photos/6942838/medium.jpg","robberfly",5616684,"Chrysolina bankii","Insecta",318965,1,0,"Wed Apr 05 2017 13:26:38 GMT-0700 (PDT)","2017-04-05","2017-04-05 20:26:38 UTC","Pacific Time (US & Canada)",309,309,"","","false","","",13979,"2017-04-08 23:16:38 UTC","2017-04-09 09:47:40 UTC","research","CC-BY-NC",NA,3,"false"
"Papilio zelicaon","2017-04-05 13:35:00 -0700","Just a few of these at the summit...","Yerba Buena Island, San Francisco, CA, USA",37.8108709,-122.3668348,"","Anise Swallowtail","https://www.inaturalist.org/observations/5616572","https://inaturalist-open-data.s3.amazonaws.com/photos/6942647/medium.jpg","robberfly",5616572,"Anise Swallowtail","Insecta",51097,2,0,"2017/04/05 1:35 PM PDT","2017-04-05","2017-04-05 20:35:00 UTC","Pacific Time (US & Canada)",911,911,"","","false","","",13979,"2017-04-08 23:08:05 UTC","2017-09-12 20:54:01 UTC","research","CC-BY-NC",NA,NA,"false"
"Pieris rapae","2017-04-05 14:51:00 -0700","","Yerba Buena Island, San Francisco, CA, USA",37.8108709,-122.3668348,"","Cabbage White","https://www.inaturalist.org/observations/5616550","https://inaturalist-open-data.s3.amazonaws.com/photos/6942600/medium.jpg","robberfly",5616550,"Cabbage White","Insecta",55626,1,0,"2017/04/05 2:51 PM PDT","2017-04-05","2017-04-05 21:51:00 UTC","Pacific Time (US & Canada)",911,911,"","","false","","",13979,"2017-04-08 23:05:35 UTC","2020-12-23 16:41:27 UTC","research","CC-BY-NC",NA,NA,"false"
"Malacothrix californica","2017-04-05 07:00:00 -0700","","San Benito County, US-CA, US",36.4964503484,-121.0071702753,"","California desertdandelion","https://www.inaturalist.org/observations/5616545","https://inaturalist-open-data.s3.amazonaws.com/photos/6942562/medium.jpg","euproserpinus",5616545,"California desertdandelion","Plantae",58026,1,0,"2017/04/05 7:00 AM PDT","2017-04-05","2017-04-05 14:00:00 UTC","Pacific Time (US & Canada)",144,28534,"obscured","","true","","",21370,"2017-04-08 23:05:00 UTC","2018-04-22 20:23:59 UTC","research","CC-BY-NC",NA,NA,"false"
"Schinia pulchripennis","2017-04-05 06:53:00 -0700","","San Benito County, US-CA, US",36.4810790008,-121.0946113583,"","","https://www.inaturalist.org/observations/5616544","https://inaturalist-open-data.s3.amazonaws.com/photos/6942565/medium.jpg","euproserpinus",5616544,"Schinia pulchripennis","Insecta",82483,1,0,"2017/04/05 6:53 AM PDT","2017-04-05","2017-04-05 13:53:00 UTC","Pacific Time (US & Canada)",144,28534,"obscured","","true","","",21370,"2017-04-08 23:05:00 UTC","2018-06-15 00:25:12 UTC","research","CC-BY-NC",NA,NA,"false"
"Toxostoma redivivum","2017-04-05 06:57:00 -0700","","San Benito County, US-CA, US",36.4119761442,-121.1592755871,"","California Thrasher","https://www.inaturalist.org/observations/5616543","https://inaturalist-open-data.s3.amazonaws.com/photos/6942561/medium.jpg","euproserpinus",5616543,"California Thrasher","Aves",14906,2,0,"2017/04/05 6:57 AM PDT","2017-04-05","2017-04-05 13:57:00 UTC","Pacific Time (US & Canada)",144,28519,"obscured","open","true","","",21370,"2017-04-08 23:05:00 UTC","2017-04-08 23:17:03 UTC","research","CC-BY-NC",NA,NA,"false"
"Psammobotys fordi","2017-04-05 07:01:00 -0700","","San Benito County, US-CA, US",36.5922756046,-121.1786022553,"","","https://www.inaturalist.org/observations/5616542","https://inaturalist-open-data.s3.amazonaws.com/photos/6942563/medium.jpg","euproserpinus",5616542,"Psammobotys fordi","Insecta",210824,0,0,"2017/04/05 7:01 AM PDT","2017-04-05","2017-04-05 14:01:00 UTC","Pacific Time (US & Canada)",144,28519,"obscured","","true","","",21370,"2017-04-08 23:05:00 UTC","2017-05-02 19:02:44 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"Battus philenor","2017-04-05 14:09:00 -0700","I only saw this one at the summit this Blitz day. Looks like the tree/Buckeye I've normally seen them on the island here has been removed...","Yerba Buena Island, San Francisco, CA, USA",37.8108709,-122.3668348,"","Pipevine Swallowtail","https://www.inaturalist.org/observations/5616529","https://inaturalist-open-data.s3.amazonaws.com/photos/6942544/medium.jpg","robberfly",5616529,"Pipevine Swallowtail","Insecta",49972,2,0,"2017/04/05 2:09 PM PDT","2017-04-05","2017-04-05 21:09:00 UTC","Pacific Time (US & Canada)",911,911,"","open","false","","",13979,"2017-04-08 23:03:14 UTC","2021-01-08 13:55:15 UTC","research","CC-BY-NC",NA,NA,"false"
"Entelegynae","2017-04-05 10:09:50 -0700","","Lauderbach, J Calvin Elementary School, Chula Vista, CA, US",32.6076083333,-117.0699833333,"","Entelegyne Spiders","https://www.inaturalist.org/observations/5616085","https://static.inaturalist.org/photos/6946785/medium.jpg","yadilety",5616085,"Entelegyne Spiders","Arachnida",342614,1,0,"Wed Apr 05 2017 10:09:50 GMT-0700 (PDT)","2017-04-05","2017-04-05 17:09:50 UTC","Pacific Time (US & Canada)",NA,NA,"","","false","","",405668,"2017-04-08 22:35:35 UTC","2017-04-09 07:41:27 UTC","needs_id","",NA,3,"false"
"Tenthredinidae","2017-04-05 13:55:38 -0700","","5–51 Treasure Island Rd, San Francisco, CA, US",37.8107616667,-122.3724666667,"","Common Sawflies","https://www.inaturalist.org/observations/5615732","https://inaturalist-open-data.s3.amazonaws.com/photos/6941461/medium.jpg","robberfly",5615732,"","Insecta",60628,0,0,"Wed Apr 05 2017 13:55:38 GMT-0700 (PDT)","2017-04-05","2017-04-05 20:55:38 UTC","Pacific Time (US & Canada)",NA,NA,"","","false","","",13979,"2017-04-08 22:04:55 UTC","2017-04-08 22:15:57 UTC","needs_id","CC-BY-NC",NA,3,"false"
"Tenthredinidae","2017-04-05 00:00:00 -0800","hanging out on Pholistoma","Yerba Buena Island",37.810871,-122.366835,"","Common Sawflies","https://www.inaturalist.org/observations/5615326","https://inaturalist-open-data.s3.amazonaws.com/photos/6940780/medium.jpg","rgravanis",5615326,"Common Sawflies (Tenthredinidae)","Insecta",60628,0,0,"2017-04-05","2017-04-05","","Pacific Time (US & Canada)",911,911,"","","false","","",32910,"2017-04-08 21:25:47 UTC","2017-04-08 21:30:54 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"Insecta","2017-04-05 10:16:06 -0700","","1239 4th Ave, Chula Vista, CA, US",32.6077533333,-117.0697333333,"","Insects","https://www.inaturalist.org/observations/5615308","https://static.inaturalist.org/photos/6940755/medium.jpg","yadilety",5615308,"Insects","Insecta",47158,4,1,"Wed Apr 05 2017 10:16:06 GMT-0700 (PDT)","2017-04-05","2017-04-05 17:16:06 UTC","Pacific Time (US & Canada)",NA,NA,"","","false","","",405668,"2017-04-08 21:23:37 UTC","2020-12-08 05:04:51 UTC","needs_id","",NA,3,"false"
"Oligochaeta","2017-04-05 10:19:26 -0700","","1239 4th Ave, Chula Vista, CA, US",32.6077883333,-117.0698166667,"","Earthworms and allies","https://www.inaturalist.org/observations/5615291","https://static.inaturalist.org/photos/6940721/medium.jpg","yadilety",5615291,"Earthworms","Animalia",333586,2,0,"Wed Apr 05 2017 10:19:26 GMT-0700 (PDT)","2017-04-05","2017-04-05 17:19:26 UTC","Pacific Time (US & Canada)",NA,NA,"","","false","","",405668,"2017-04-08 21:22:31 UTC","2019-02-01 19:30:19 UTC","needs_id","",NA,3,"false"
"Lithobiomorpha","2017-04-05 10:27:11 -0700","","Lauderbach, J Calvin Elementary School, Chula Vista, CA, US",32.6076666667,-117.0697695,"","Stone Centipedes","https://www.inaturalist.org/observations/5615274","https://static.inaturalist.org/photos/6940708/medium.jpg","yadilety",5615274,"Centipedes","Animalia",122235,1,0,"Wed Apr 05 2017 10:27:11 GMT-0700 (PDT)","2017-04-05","2017-04-05 17:27:11 UTC","Pacific Time (US & Canada)",NA,NA,"","","false","","",405668,"2017-04-08 21:21:36 UTC","2018-11-14 09:47:22 UTC","needs_id","",NA,3,"false"
"Oemleria cerasiformis","2017-04-05 00:00:00 -0800","growing in the West Point Oak Woodlands","Yerba Buena Island",37.810871,-122.366835,"","Osoberry","https://www.inaturalist.org/observations/5615217","https://inaturalist-open-data.s3.amazonaws.com/photos/6940595/medium.jpg","rgravanis",5615217,"Osoberry","Plantae",53419,2,0,"2017-04-05","2017-04-05","","Pacific Time (US & Canada)",911,911,"","","false","","",32910,"2017-04-08 21:16:26 UTC","2018-05-09 17:12:50 UTC","research","CC-BY-NC",NA,NA,"false"
"Lathyrus vestitus","2017-04-05 00:00:00 -0800","","Yerba Buena Island",37.810871,-122.366835,"","Pacific pea","https://www.inaturalist.org/observations/5615210","https://inaturalist-open-data.s3.amazonaws.com/photos/6940571/medium.jpg","rgravanis",5615210,"Pacific pea","Plantae",50320,2,0,"2017-04-05","2017-04-05","","Pacific Time (US & Canada)",911,911,"","","false","","",32910,"2017-04-08 21:14:46 UTC","2017-04-14 04:48:47 UTC","research","CC-BY-NC","",NA,"false"
"Annulohypoxylon thouarsianum","2017-04-05 00:00:00 -0800","black fungus","Yerba Buena Island",37.810871,-122.366835,"","Cramp Balls","https://www.inaturalist.org/observations/5615201","https://inaturalist-open-data.s3.amazonaws.com/photos/6940539/medium.jpg","rgravanis",5615201,"Cramp Balls","Fungi",55516,3,0,"2017-04-05","2017-04-05","","Pacific Time (US & Canada)",911,911,"","","false","","",32910,"2017-04-08 21:13:40 UTC","2017-08-14 03:39:03 UTC","research","CC-BY-NC","",NA,"false"
"Cynipidae","2017-04-05 00:00:00 -0800","Is there a Halloween gall?","Yerba Buena Island",37.810871,-122.366835,"","Gall Wasps","https://www.inaturalist.org/observations/5615192","https://inaturalist-open-data.s3.amazonaws.com/photos/6940523/medium.jpg","rgravanis",5615192,"gall","Insecta",55594,0,0,"2017-04-05","2017-04-05","","Pacific Time (US & Canada)",911,911,"","","false","","",32910,"2017-04-08 21:12:06 UTC","2017-05-27 04:27:14 UTC","needs_id","CC-BY-NC","",NA,"false"
"Xanthoria parietina","2017-04-05 00:00:00 -0800","non native.

I can't remember the name no matter how many times Liam repeats it.","Yerba Buena Island",37.810871,-122.366835,"","Common Sunburst Lichen","https://www.inaturalist.org/observations/5615166","https://inaturalist-open-data.s3.amazonaws.com/photos/6940496/medium.jpg","rgravanis",5615166,"Common Sunburst Lichen","Fungi",55576,2,0,"2017-04-05","2017-04-05","","Pacific Time (US & Canada)",911,911,"","","false","","",32910,"2017-04-08 21:09:05 UTC","2019-12-31 15:42:45 UTC","research","CC-BY-NC","",NA,"false"
"Sanicula crassicaulis","2017-04-05 00:00:00 -0800","","Yerba Buena Island",37.810871,-122.366835,"","Pacific Sanicle","https://www.inaturalist.org/observations/5615132","https://inaturalist-open-data.s3.amazonaws.com/photos/6940470/medium.jpg","rgravanis",5615132,"Pacific Sanicle","Plantae",53201,2,0,"2017-04-05","2017-04-05","","Pacific Time (US & Canada)",911,911,"","","false","","",32910,"2017-04-08 21:07:08 UTC","2017-04-14 04:48:23 UTC","research","CC-BY-NC","",NA,"false"
"Phacelia malvifolia","2017-04-05 00:00:00 -0800","in bloom,
at the edge of Macalla Road","Yerba Buena Island",37.810871,-122.366835,"","stinging phacelia","https://www.inaturalist.org/observations/5615111","https://inaturalist-open-data.s3.amazonaws.com/photos/6940433/medium.jpg","rgravanis",5615111,"stinging phacelia","Plantae",58923,2,0,"2017-04-05","2017-04-05","","Pacific Time (US & Canada)",911,911,"","","false","","",32910,"2017-04-08 21:04:56 UTC","2017-08-08 21:33:48 UTC","research","CC-BY-NC","",NA,"false"
"Phacelia malvifolia","2017-04-05 00:00:00 -0800","getting ready to bloom","Yerba Buena Island",37.810871,-122.366835,"","stinging phacelia","https://www.inaturalist.org/observations/5615085","https://inaturalist-open-data.s3.amazonaws.com/photos/6940409/medium.jpg","rgravanis",5615085,"stinging phacelia","Plantae",58923,2,0,"2017-04-05","2017-04-05","","Pacific Time (US & Canada)",911,911,"","","false","","",32910,"2017-04-08 21:02:58 UTC","2017-04-12 03:04:00 UTC","research","CC-BY-NC","",NA,"false"
"Rosa banksiae","2017-04-05 16:24:15 -0700","","187 Laurel Dr, Felton, CA, US",37.0466333333,-122.0748445,"","Lady Banks' Rose","https://www.inaturalist.org/observations/5614603","https://static.inaturalist.org/photos/6939546/medium.jpg","lizziesusco",5614603,"Rosa banksiae","Plantae",209505,2,0,"Wed Apr 05 2017 16:24:15 GMT-0700 (PDT)","2017-04-05","2017-04-05 23:24:15 UTC","Pacific Time (US & Canada)",NA,NA,"","","false","","",422358,"2017-04-08 19:58:14 UTC","2021-11-02 20:36:04 UTC","casual","","",3,"true"
"Urocyon littoralis santacruzae","2017-04-05 13:26:00 -0700","","Channel Islands National Park, Channel Islands National Pk, CA, US",34.0393819635,-119.5562594563,"","Santa Cruz Island Fox","https://www.inaturalist.org/observations/5614508","https://inaturalist-open-data.s3.amazonaws.com/photos/6939395/medium.jpg","littlefield",5614508,"Santa Cruz Island Fox","Mammalia",145536,3,0,"Wed Apr 05 2017 13:26:00 GMT-0700 (PDT)","2017-04-05","2017-04-05 20:26:00 UTC","Pacific Time (US & Canada)",2743,2743,"","open","false","","",212270,"2017-04-08 19:48:32 UTC","2020-04-15 15:24:38 UTC","research","CC-BY-NC","",3,"false"
"Sayornis nigricans","2017-04-05 11:54:00 -0700","","San Diego, CA, USA",32.715738,-117.1610838,"","Black Phoebe","https://www.inaturalist.org/observations/5613796","https://inaturalist-open-data.s3.amazonaws.com/photos/6938396/medium.jpeg","yadiram",5613796,"Black Phoebe","Aves",17013,2,0,"2017/04/05 11:54 AM PDT","2017-04-05","2017-04-05 18:54:00 UTC","Pacific Time (US & Canada)",50209,50209,"","open","false","","",406445,"2017-04-08 18:57:11 UTC","2017-04-08 21:00:07 UTC","research","CC-BY-NC","",NA,"false"
"Periplaneta americana","2017-04-05 11:51:00 -0700","","San Diego, CA, USA",32.715738,-117.1610838,"","American Cockroach","https://www.inaturalist.org/observations/5613770","https://inaturalist-open-data.s3.amazonaws.com/photos/6938376/medium.jpg","yadiram",5613770,"American Cockroach","Insecta",82231,2,0,"2017/04/05 11:51 AM PDT","2017-04-05","2017-04-05 18:51:00 UTC","Pacific Time (US & Canada)",50209,50209,"","","false","","",406445,"2017-04-08 18:53:06 UTC","2017-04-10 05:47:58 UTC","research","CC-BY-NC","",NA,"false"
"Sceloporus occidentalis longipes","2017-04-05 11:48:00 -0700","","San Diego, CA, USA",32.715738,-117.1610838,"","Great Basin Fence Lizard","https://www.inaturalist.org/observations/5613759","https://inaturalist-open-data.s3.amazonaws.com/photos/6938338/medium.jpg","yadiram",5613759,"Great Basin Fence Lizard","Reptilia",36207,2,0,"2017/04/05 11:48 AM PDT","2017-04-05","2017-04-05 18:48:00 UTC","Pacific Time (US & Canada)",50209,50209,"","open","false","","",406445,"2017-04-08 18:50:34 UTC","2017-04-10 19:31:24 UTC","research","CC-BY-NC","",NA,"false"
"Claytonia perfoliata","2017-04-05 08:49:28 -0700","","Oak Riparian Park, Oceanside, CA, US",33.1765216667,-117.2690366667,"","miner's lettuce","https://www.inaturalist.org/observations/5612607","https://inaturalist-open-data.s3.amazonaws.com/photos/6936738/medium.jpg","pdecino",5612607,"Miner's Lettuce","Plantae",52994,1,0,"Wed Apr 05 2017 08:49:28 GMT-0700 (PDT)","2017-04-05","2017-04-05 15:49:28 UTC","Pacific Time (US & Canada)",NA,NA,"","","false","","",51139,"2017-04-08 17:49:34 UTC","2017-04-13 03:33:09 UTC","research","CC-BY-NC","",3,"false"
"Amsinckia","2017-04-05 08:51:03 -0700","","92056, Oceanside, CA, US",33.1758833333,-117.2710583333,"","Fiddlenecks","https://www.inaturalist.org/observations/5612467","https://inaturalist-open-data.s3.amazonaws.com/photos/6936596/medium.jpg","pdecino",5612467,"Fiddlenecks","Plantae",49140,1,0,"Wed Apr 05 2017 08:51:03 GMT-0700 (PDT)","2017-04-05","2017-04-05 15:51:03 UTC","Pacific Time (US & Canada)",NA,NA,"","","false","","",51139,"2017-04-08 17:41:58 UTC","2017-05-03 18:19:10 UTC","needs_id","CC-BY-NC","",3,"false"
"Diplacus puniceus","2017-04-05 09:02:54 -0700","","92010, Carlsbad, CA, US",33.1732533333,-117.2718416667,"","red bush monkeyflower","https://www.inaturalist.org/observations/5612411","https://inaturalist-open-data.s3.amazonaws.com/photos/6936503/medium.jpg","pdecino",5612411,"red bush monkeyflower","Plantae",161947,4,0,"Wed Apr 05 2017 09:02:54 GMT-0700 (PDT)","2017-04-05","2017-04-05 16:02:54 UTC","Pacific Time (US & Canada)",NA,NA,"","","false","","",51139,"2017-04-08 17:37:52 UTC","2018-10-04 17:09:02 UTC","research","CC-BY-NC","",3,"false"
"Araneae","2017-04-05 08:07:10 -0700","","345 West Alameda Avenue Burbank, CA 91506",34.16576782,-118.30943505,"","Spiders","https://www.inaturalist.org/observations/5611116","https://inaturalist-open-data.s3.amazonaws.com/photos/6934745/medium.jpeg","edge345",5611116,"Spiders","Arachnida",47118,1,0,"2017-04-05 8:07:10 AM PDT","2017-04-05","2017-04-05 15:07:10 UTC","Pacific Time (US & Canada)",29,29,"","","false","","",426576,"2017-04-08 15:30:37 UTC","2017-04-08 22:04:27 UTC","needs_id","CC-BY-NC","",2,"false"
"Hyles lineata","2017-04-05 21:15:00 -0700","","California, US",33.9204621506,-117.6204616565,"","White-lined Sphinx","https://www.inaturalist.org/observations/5609306","https://inaturalist-open-data.s3.amazonaws.com/photos/6932362/medium.jpg","roadkill",5609306,"Hyles lineata","Insecta",49348,2,0,"2017/04/05 9:15 PM PDT","2017-04-05","2017-04-06 04:15:00 UTC","Pacific Time (US & Canada)",10,28902,"obscured","","true","","",132548,"2017-04-08 07:17:28 UTC","2018-05-22 17:53:09 UTC","research","CC-BY-NC","",NA,"false"
"Stellaria media","2017-04-05 12:33:00 -0700","","Mill Creek Road, Healdsburg, CA, United States",38.6041274249,-122.9752278328,"","common chickweed","https://www.inaturalist.org/observations/5609182","https://inaturalist-open-data.s3.amazonaws.com/photos/6932202/medium.jpg","cjs041",5609182,"Common Chickweed","Plantae",53298,1,0,"2017/04/05 12:33 PM PDT","2017-04-05","2017-04-05 19:33:00 UTC","Pacific Time (US & Canada)",79,79,"","","false","","",333666,"2017-04-08 06:29:33 UTC","2017-04-11 02:08:08 UTC","research","CC-BY-NC","",NA,"false"
"Sanicula crassicaulis","2017-04-05 12:44:00 -0700","","Mill Creek Road, Healdsburg, CA, United States",38.6050999997,-122.9804205894,"","Pacific Sanicle","https://www.inaturalist.org/observations/5608981","https://inaturalist-open-data.s3.amazonaws.com/photos/6931875/medium.jpg","cjs041",5608981,"Pacific Sanicle","Plantae",53201,1,0,"2017/04/05 12:44 PM PDT","2017-04-05","2017-04-05 19:44:00 UTC","Pacific Time (US & Canada)",174,174,"","","false","","",333666,"2017-04-08 05:11:32 UTC","2017-04-08 05:56:51 UTC","research","CC-BY-NC","",NA,"false"
"Lupinus","2017-04-05 15:29:00 -0700","Growing on open, gravelly slope above road. ","Mill Creek Road, Healdsburg, CA, United States",38.6040603503,-122.9750990868,"","lupines","https://www.inaturalist.org/observations/5608903","https://inaturalist-open-data.s3.amazonaws.com/photos/6931755/medium.jpg","cjs041",5608903,"Lupines","Plantae",47121,0,0,"2017/04/05 3:29 PM PDT","2017-04-05","2017-04-05 22:29:00 UTC","Pacific Time (US & Canada)",81,81,"","","false","","",333666,"2017-04-08 04:59:17 UTC","2017-04-08 04:59:18 UTC","needs_id","CC-BY-NC","",NA,"false"
