"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","public_positional_accuracy","geoprivacy","taxon_geoprivacy","coordinates_obscured","positioning_method","positioning_device","user_id","created_at","updated_at","quality_grade","license","sound_url","oauth_application_id","captive_cultivated"
"Psorothamnus arborescens","2018-03-12 11:31:21 -0700","","Ridgecrest, CA  93555, Ridgecrest, CA, US",35.4361583333,-117.6961666667,"","Mojave indigo-bush","https://www.inaturalist.org/observations/10427466","https://static.inaturalist.org/photos/14487610/medium.jpg","marcus_t",10427466,"Mojave indigo-bush","Plantae",78772,1,0,"Mon Mar 12 2018 11:31:21 GMT-0700 (PDT)","2018-03-12","2018-03-12 18:31:21 UTC","Pacific Time (US & Canada)",5,5,"","","false","","",390652,"2018-03-26 05:09:38 UTC","2021-09-23 04:03:44 UTC","research","CC0",NA,3,"false"
"Cercis occidentalis","2018-03-12 12:11:32 -0700","","2175 San Francisco Bay Trail, San Rafael, CA 94901, USA",37.946231842,-122.4857025146,"","Western Redbud","https://www.inaturalist.org/observations/10414930","https://inaturalist-open-data.s3.amazonaws.com/photos/14465825/medium.jpeg","karid",10414930,"Western Redbud","Plantae",59556,1,0,"2018-03-12 12:11:32 PM PDT","2018-03-12","2018-03-12 19:11:32 UTC","Pacific Time (US & Canada)",NA,NA,"","","false","gps","gps",129984,"2018-03-25 17:12:00 UTC","2018-03-26 14:55:10 UTC","casual","CC-BY-NC",NA,2,"true"
"Bombus melanopygus","2018-03-12 12:55:36 -0700","","2167 Francisco Blvd E, San Rafael, CA 94901, USA",37.94581604,-122.4859695435,"","Black-tailed Bumble Bee","https://www.inaturalist.org/observations/10414911","https://inaturalist-open-data.s3.amazonaws.com/photos/14465794/medium.jpeg","karid",10414911,"Black-tailed Bumble Bee","Insecta",130222,2,0,"2018-03-12 12:55:36 PM PDT","2018-03-12","2018-03-12 19:55:36 UTC","Pacific Time (US & Canada)",NA,NA,"","","false","gps","gps",129984,"2018-03-25 17:11:19 UTC","2020-10-18 08:02:23 UTC","research","CC-BY-NC",NA,2,"false"
"Echium candicans","2018-03-12 12:55:36 -0700","","2167 Francisco Blvd E, San Rafael, CA 94901, USA",37.94581604,-122.4859695435,"","Pride of Madeira","https://www.inaturalist.org/observations/10414867","https://inaturalist-open-data.s3.amazonaws.com/photos/14465709/medium.jpeg","karid",10414867,"Pride of Madeira","Plantae",57723,1,0,"2018-03-12 12:55:36 PM PDT","2018-03-12","2018-03-12 19:55:36 UTC","Pacific Time (US & Canada)",NA,NA,"","","false","gps","gps",129984,"2018-03-25 17:08:35 UTC","2018-03-25 17:10:53 UTC","research","CC-BY-NC",NA,2,"false"
"Armadillidium vulgare","2018-03-12 02:22:29 -0300","Tiny species on stairs. Non disturbed area and only species in area. Weather was cold and night time","6120 Linda Vista Rd, San Diego, CA, US",32.775345,-117.182595,"","Common Pill Woodlouse","https://www.inaturalist.org/observations/10404757","https://inaturalist-open-data.s3.amazonaws.com/photos/14448315/medium.jpg","christinahanna",10404757,"Common Pill-bug","Animalia",56083,2,0,"Mon Mar 12 2018 02:22:29 GMT-0400 (AST)","2018-03-12","2018-03-12 05:22:29 UTC","Atlantic Time (Canada)",30,30,"","","false","","",756600,"2018-03-25 01:51:39 UTC","2018-03-25 14:02:22 UTC","research","CC-BY-NC",NA,3,"false"
"Entelegynae","2018-03-12 02:25:34 -0300","Small species on side of building. Non disturbed area. Weather was cold and night time ","1720 Via Las Cumbres, San Diego, CA, US",32.77603,-117.18197,"","Entelegyne Spiders","https://www.inaturalist.org/observations/10404719","https://inaturalist-open-data.s3.amazonaws.com/photos/14448179/medium.jpg","christinahanna",10404719,"Entelegynae","Arachnida",342614,2,0,"Mon Mar 12 2018 02:25:34 GMT-0400 (AST)","2018-03-12","2018-03-12 05:25:34 UTC","Atlantic Time (Canada)",10,10,"","","false","","",756600,"2018-03-25 01:48:18 UTC","2020-02-22 09:11:35 UTC","needs_id","CC-BY-NC",NA,3,"false"
"Hygrocybe","2018-03-12 17:07:56 -0700","","Humboldt County, US-CA, US",40.8748401935,-124.0641435889,"","Waxcaps","https://www.inaturalist.org/observations/10403419","https://static.inaturalist.org/photos/15373041/medium.jpg","quinnjennings",10403419,"","Fungi",51871,0,0,"Mon Mar 12 2018 17:07:56 GMT-0700 (PDT)","2018-03-12","2018-03-13 00:07:56 UTC","Pacific Time (US & Canada)",10,10,"","","false","","",769353,"2018-03-25 00:48:00 UTC","2018-06-04 03:00:57 UTC","needs_id","",NA,3,"false"
"Agaricales","2018-03-12 17:06:08 -0700","","Humboldt County, US-CA, US",40.8750899742,-124.0641797987,"","Common Gilled Mushrooms and Allies","https://www.inaturalist.org/observations/10403411","https://static.inaturalist.org/photos/14445808/medium.jpg","quinnjennings",10403411,"","Fungi",47167,0,0,"Mon Mar 12 2018 17:06:08 GMT-0700 (PDT)","2018-03-12","2018-03-13 00:06:08 UTC","Pacific Time (US & Canada)",10,10,"","","false","","",769353,"2018-03-25 00:47:35 UTC","2018-03-25 03:31:14 UTC","needs_id","",NA,3,"false"
"Fungi","2018-03-12 14:47:01 -0700","","Orick, CA 95555, EE. UU.",41.3175254791,-124.0737198293,"","Fungi Including Lichens","https://www.inaturalist.org/observations/10398372","https://inaturalist-open-data.s3.amazonaws.com/photos/14436627/medium.jpeg","cecyclr",10398372,"","Fungi",47170,0,0,"2018-03-12 2:47:01 PM PDT","2018-03-12","2018-03-12 21:47:01 UTC","Pacific Time (US & Canada)",11007,11007,"","","false","gps","gps",770342,"2018-03-24 20:41:05 UTC","2019-02-18 00:22:29 UTC","needs_id","CC-BY-NC",NA,2,"false"
"Lobaria pulmonaria","2018-03-12 13:15:00 -0700","","Orick, CA 95555, EE. UU.",41.3193762801,-124.076253511,"","Tree Lungwort","https://www.inaturalist.org/observations/10398286","https://inaturalist-open-data.s3.amazonaws.com/photos/14436470/medium.jpeg","cecyclr",10398286,"Pulmonaria de árbol","Fungi",48711,1,0,"2018-03-12 1:15:00 PM PDT","2018-03-12","2018-03-12 20:15:00 UTC","Pacific Time (US & Canada)",11007,11007,"","","false","gps","gps",770342,"2018-03-24 20:37:19 UTC","2018-03-26 00:12:39 UTC","research","CC-BY-NC",NA,2,"false"
"Heracleum maximum","2018-03-12 16:10:24 -0700","","Orick, CA 95555, EE. UU.",41.3259020116,-124.0831313655,"","common cowparsnip","https://www.inaturalist.org/observations/10398252","https://inaturalist-open-data.s3.amazonaws.com/photos/14436418/medium.jpeg","cecyclr",10398252,"common cowparsnip","Plantae",53094,1,0,"2018-03-12 4:10:24 PM PDT","2018-03-12","2018-03-12 23:10:24 UTC","Pacific Time (US & Canada)",5504,5504,"","","false","gps","gps",770342,"2018-03-24 20:35:54 UTC","2021-04-16 06:04:05 UTC","research","CC-BY-NC",NA,2,"false"
"Agaricomycetes","2018-03-12 13:11:21 -0700","","Redwood National and State Parks, Trinidad, CA, US",41.3156255676,-124.0686015561,"","","https://www.inaturalist.org/observations/10397776","https://static.inaturalist.org/photos/14435574/medium.jpg","weslo",10397776,"Agaricomycetes","Fungi",50814,2,0,"Mon Mar 12 2018 13:11:21 GMT-0700 (PDT)","2018-03-12","2018-03-12 20:11:21 UTC","Pacific Time (US & Canada)",334,334,"","","false","","",772122,"2018-03-24 20:14:42 UTC","2020-10-28 17:21:21 UTC","needs_id","",NA,3,"false"
"Agaricales","2018-03-12 14:08:57 -0700","","Redwood National and State Parks, Trinidad, CA, US",41.3347874436,-124.0737738501,"","Common Gilled Mushrooms and Allies","https://www.inaturalist.org/observations/10397753","https://static.inaturalist.org/photos/14435534/medium.jpg","weslo",10397753,"","Fungi",47167,0,0,"Mon Mar 12 2018 14:08:57 GMT-0700 (PDT)","2018-03-12","2018-03-12 21:08:57 UTC","Pacific Time (US & Canada)",266,266,"","","false","","",772122,"2018-03-24 20:13:16 UTC","2018-06-04 02:31:05 UTC","needs_id","",NA,3,"false"
"Ephestia kuehniella","2018-03-12 07:31:23 -0700","","Pinnacles National Park, Paicines, CA, US",36.481696209,-121.1803502485,"","Mediterranean Flour Moth","https://www.inaturalist.org/observations/10395422","https://inaturalist-open-data.s3.amazonaws.com/photos/14431780/medium.jpg","euproserpinus",10395422,"Mediterranean Flour Moth","Insecta",324640,0,0,"Mon Mar 12 2018 07:31:23 GMT-0700 (PDT)","2018-03-12","2018-03-12 14:31:23 UTC","Pacific Time (US & Canada)",49,49,"","","false","","",21370,"2018-03-24 18:19:47 UTC","2021-09-17 04:06:50 UTC","needs_id","CC-BY-NC",NA,3,"false"
"Autographa californica","2018-03-12 07:22:53 -0700","","Pinnacles National Park, Paicines, CA, US",36.4815392527,-121.1804794133,"","Alfalfa Looper","https://www.inaturalist.org/observations/10395417","https://inaturalist-open-data.s3.amazonaws.com/photos/14431774/medium.jpg","euproserpinus",10395417,"Alfalfa Looper","Insecta",121823,1,0,"Mon Mar 12 2018 07:22:53 GMT-0700 (PDT)","2018-03-12","2018-03-12 14:22:53 UTC","Pacific Time (US & Canada)",43,43,"","","false","","",21370,"2018-03-24 18:19:36 UTC","2018-03-24 22:11:28 UTC","research","CC-BY-NC",NA,3,"false"
"Triphosa californiata","2018-03-12 07:21:58 -0700","","Pinnacles National Park, Paicines, CA, US",36.4814833333,-121.1805633333,"","","https://www.inaturalist.org/observations/10395411","https://inaturalist-open-data.s3.amazonaws.com/photos/14431764/medium.jpg","euproserpinus",10395411,"Triphosa californiata","Insecta",347196,1,0,"Mon Mar 12 2018 07:21:58 GMT-0700 (PDT)","2018-03-12","2018-03-12 14:21:58 UTC","Pacific Time (US & Canada)",20,20,"","","false","","",21370,"2018-03-24 18:19:22 UTC","2018-03-25 00:27:47 UTC","research","CC-BY-NC",NA,3,"false"
"Apantesis ornata","2018-03-12 05:32:24 -0700","","95043, Paicines, CA, US",36.6877473551,-121.2803942963,"","Ornate Tiger Moth","https://www.inaturalist.org/observations/10395407","https://inaturalist-open-data.s3.amazonaws.com/photos/14431757/medium.jpg","euproserpinus",10395407,"Ornate Tiger Moth","Insecta",321458,1,0,"Mon Mar 12 2018 05:32:24 GMT-0700 (PDT)","2018-03-12","2018-03-12 12:32:24 UTC","Pacific Time (US & Canada)",3875,3875,"","","false","","",21370,"2018-03-24 18:19:11 UTC","2018-03-24 22:10:58 UTC","research","CC-BY-NC",NA,3,"false"
"Toxostoma redivivum","2018-03-12 00:00:00 -0600","Seen and heard singing his heart out just off of the Ramona Trailhead.","San Jacinto Mountains, California, USA",33.814463,-116.6791834,"","California Thrasher","https://www.inaturalist.org/observations/10391367","https://static.inaturalist.org/photos/14425062/medium.jpeg","bekkita",10391367,"California Thrasher","Aves",14906,2,0,"2018/03/12","2018-03-12","","Central Time (US & Canada)",1802,1802,"","open","false","","",330695,"2018-03-24 15:13:38 UTC","2020-01-29 23:22:35 UTC","research","",NA,NA,"false"
"Aechmophorus clarkii","2018-03-12 00:00:00 -0600","","Santee, CA, USA",32.8585368015,-117.0077419281,"","Clark's Grebe","https://www.inaturalist.org/observations/10391366","https://static.inaturalist.org/photos/14425058/medium.jpeg","bekkita",10391366,"Clark's Grebe","Aves",4234,2,0,"2018/03/12","2018-03-12","","Central Time (US & Canada)",452,452,"","open","false","","",330695,"2018-03-24 15:13:38 UTC","2018-05-21 12:31:18 UTC","research","",NA,NA,"false"
"Larrea tridentata","2018-03-12 17:55:47 -0400","","Death Valley National Park, Shoshone, CA, US",36.607721,-117.115331,"","Creosote Bush","https://www.inaturalist.org/observations/10386583","https://inaturalist-open-data.s3.amazonaws.com/photos/14417138/medium.jpg","sailor149",10386583,"Creosote Bush","Plantae",68205,1,0,"Mon Mar 12 2018 17:55:47 GMT-0400 (EDT)","2018-03-12","2018-03-12 21:55:47 UTC","Eastern Time (US & Canada)",361,361,"","open","false","","",766890,"2018-03-24 04:12:21 UTC","2018-09-18 19:18:00 UTC","research","CC-BY-NC",NA,3,"false"
"Procyon lotor","2018-03-12 21:47:46 -0700","","Riddell Preserve",38.6364988796,-122.9380512505,"","Common Raccoon","https://www.inaturalist.org/observations/10385744","https://static.inaturalist.org/photos/14415567/medium.jpg","m_stewart",10385744,"Common Raccoon","Mammalia",41663,2,0,"Mon Mar 12 2018 21:47:46 GMT-0700 (PDT)","2018-03-12","2018-03-13 04:47:46 UTC","Pacific Time (US & Canada)",97,97,"","","false","","",695440,"2018-03-24 02:55:57 UTC","2019-01-19 15:40:50 UTC","research","",NA,3,"false"
"Sus scrofa","2018-03-12 16:05:46 -0700","","Riddell Preserve",38.6366587024,-122.9386032734,"","Wild Boar","https://www.inaturalist.org/observations/10385722","https://static.inaturalist.org/photos/14415526/medium.jpg","m_stewart",10385722,"Wild Boar","Mammalia",42134,3,0,"Mon Mar 12 2018 16:05:46 GMT-0700 (PDT)","2018-03-12","2018-03-12 23:05:46 UTC","Pacific Time (US & Canada)",70,70,"","open","false","","",695440,"2018-03-24 02:53:00 UTC","2019-09-09 05:16:48 UTC","research","",NA,3,"false"
"Procyon lotor","2018-03-12 00:15:03 -0700","","Riddell Preserve",38.633288,-122.92838,"","Common Raccoon","https://www.inaturalist.org/observations/10385668","https://static.inaturalist.org/photos/14415474/medium.jpg","m_stewart",10385668,"Common Raccoon","Mammalia",41663,2,0,"Mon Mar 12 2018 00:15:03 GMT-0700 (PDT)","2018-03-12","2018-03-12 07:15:03 UTC","Pacific Time (US & Canada)",28,28,"","","false","","",695440,"2018-03-24 02:50:33 UTC","2019-01-19 15:40:49 UTC","research","",NA,3,"false"
"Polyporales","2018-03-12 09:33:00 -1000","Polypore with guttation, but what species?","Mt Tamalpais, California 94941, USA",37.9235439,-122.5964705,"Polypore","shelf fungi","https://www.inaturalist.org/observations/10385250","https://inaturalist-open-data.s3.amazonaws.com/photos/14414589/medium.jpg","alison_pollack",10385250,"shelf fungi","Fungi",47380,2,0,"2018/03/12 9:33 AM HST","2018-03-12","2018-03-12 19:33:00 UTC","Hawaii",1711,1711,"","","false","","",793960,"2018-03-24 02:12:02 UTC","2021-07-24 05:36:54 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"Amanita ocreata","2018-03-12 14:30:03 -0700","In oak foothills.","Pleasants Valley Rd, Vacaville, CA 95688, USA",38.415422,-122.042581,"","Western Destroying Angel","https://www.inaturalist.org/observations/10384471","https://inaturalist-open-data.s3.amazonaws.com/photos/14413239/medium.jpeg","h2onina",10384471,"Western Destroying Angel","Fungi",67356,1,0,"2018-03-12 2:30:03 PM PDT","2018-03-12","2018-03-12 21:30:03 UTC","Pacific Time (US & Canada)",8980,8980,"","open","false","gps","gps",746395,"2018-03-24 00:50:51 UTC","2018-04-18 16:52:23 UTC","research","CC-BY-NC",NA,2,"false"
"Corvus corax","2018-03-12 00:00:00 +0000","","Furnace Creek Visitor Center, Furnace Creek, CA 92328, USA",36.4617545,-116.8666117,"","Common Raven","https://www.inaturalist.org/observations/10382382","https://static.inaturalist.org/photos/14408312/medium.jpg","brandon130",10382382,"Common Raven","Aves",8010,1,0,"2018/03/12 2:05 PM UTC","2018-03-12","","UTC",192,192,"","open","false","","",766895,"2018-03-23 22:45:00 UTC","2018-09-18 19:17:38 UTC","research","",NA,NA,"false"
"Uta stansburiana","2018-03-12 12:34:00 UTC","","Death Valley, CA, USA",36.5322649,-116.9325408,"","Common Side-blotched Lizard","https://www.inaturalist.org/observations/10382381","https://static.inaturalist.org/photos/14408291/medium.jpg","brandon130",10382381,"Common Side-blotched Lizard","Reptilia",36094,2,0,"2018/03/12 12:34 PM UTC","2018-03-12","2018-03-12 12:34:00 UTC","UTC",148091,148091,"","open","false","","",766895,"2018-03-23 22:44:59 UTC","2019-09-27 19:16:24 UTC","research","",NA,NA,"false"
"Euphorbia parishii","2018-03-12 12:30:00 UTC","","Death Valley, CA, USA",36.5322649,-116.9325408,"","Parish's Sandmat","https://www.inaturalist.org/observations/10382380","https://static.inaturalist.org/photos/14408277/medium.jpg","brandon130",10382380,"Parish's Sandmat","Plantae",474004,1,0,"2018/03/12 12:30 PM UTC","2018-03-12","2018-03-12 12:30:00 UTC","UTC",148091,148091,"","","false","","",766895,"2018-03-23 22:44:59 UTC","2018-09-18 19:17:37 UTC","research","",NA,NA,"false"
"Larrea tridentata","2018-03-12 12:17:00 UTC","","Death Valley, CA, USA",36.5322649,-116.9325408,"","Creosote Bush","https://www.inaturalist.org/observations/10382379","https://static.inaturalist.org/photos/14408258/medium.jpg","brandon130",10382379,"creosote bush","Plantae",68205,1,0,"2018/03/12 12:17 PM UTC","2018-03-12","2018-03-12 12:17:00 UTC","UTC",148091,148091,"","open","false","","",766895,"2018-03-23 22:44:58 UTC","2018-09-18 19:17:34 UTC","research","",NA,NA,"false"
"Opuntia basilaris","2018-03-12 12:15:00 UTC","","Death Valley, CA, USA",36.5322649,-116.9325408,"","Beavertail Pricklypear","https://www.inaturalist.org/observations/10382378","https://static.inaturalist.org/photos/14408210/medium.jpg","brandon130",10382378,"beavertail cactus","Plantae",57872,2,0,"2018/03/12 12:15 PM UTC","2018-03-12","2018-03-12 12:15:00 UTC","UTC",148091,148091,"","open","false","","",766895,"2018-03-23 22:44:58 UTC","2021-10-07 03:33:36 UTC","research","",NA,NA,"false"
"Boraginaceae","2018-03-12 12:15:00 UTC","","Death Valley, CA, USA",36.5322649,-116.9325408,"","borage family","https://www.inaturalist.org/observations/10382377","https://static.inaturalist.org/photos/14408207/medium.jpg","brandon130",10382377,"borage family","Plantae",48150,2,0,"2018/03/12 12:15 PM UTC","2018-03-12","2018-03-12 12:15:00 UTC","UTC",148091,148091,"","","false","","",766895,"2018-03-23 22:44:57 UTC","2018-09-18 19:17:34 UTC","needs_id","",NA,NA,"false"
"Eriogonum inflatum","2018-03-12 12:12:00 UTC","","Death Valley, CA, USA",36.5322649,-116.9325408,"","Desert Trumpet","https://www.inaturalist.org/observations/10382376","https://static.inaturalist.org/photos/14408206/medium.jpg","brandon130",10382376,"desert trumpet","Plantae",59459,1,0,"2018/03/12 12:12 PM UTC","2018-03-12","2018-03-12 12:12:00 UTC","UTC",85199,85199,"","","false","","",766895,"2018-03-23 22:44:57 UTC","2018-09-18 19:17:33 UTC","research","",NA,NA,"false"
"Sceloporus occidentalis","2018-03-12 15:31:12 -0700","","5660 Kearny Mesa Rd, San Diego, CA 92111, USA",32.8381080627,-117.1369552612,"","Western Fence Lizard","https://www.inaturalist.org/observations/10379990","https://inaturalist-open-data.s3.amazonaws.com/photos/14405398/medium.jpeg","gigaturtle",10379990,"Western Fence Lizard","Reptilia",36204,2,0,"2018-03-12 3:31:12 PM PDT","2018-03-12","2018-03-12 22:31:12 UTC","Pacific Time (US & Canada)",NA,NA,"","open","false","gps","gps",240872,"2018-03-23 20:09:03 UTC","2019-05-29 23:08:06 UTC","research","CC-BY-NC",NA,2,"false"
"Uta stansburiana elegans","2018-03-12 19:47:00 -0400","Found at Devil's Cornfield in Death Valley","Devils Cornfield, California 92328, USA",36.6227248,-117.0531161,"","Western Side-blotched Lizard","https://www.inaturalist.org/observations/10368658","https://inaturalist-open-data.s3.amazonaws.com/photos/14386428/medium.jpeg","kelsyates",10368658,"Western Side-blotched Lizard","Reptilia",36100,3,0,"2018/03/12 7:47 PM EDT","2018-03-12","2018-03-12 23:47:00 UTC","Eastern Time (US & Canada)",1741,1741,"","open","false","","",766882,"2018-03-23 02:24:51 UTC","2019-10-02 17:23:38 UTC","research","CC-BY-NC",NA,NA,"false"
"Magnoliopsida","2018-03-12 19:30:00 -0400","Found among some rocks in Death Valley","Devils Cornfield, California 92328, USA",36.6227248,-117.0531161,"","dicots","https://www.inaturalist.org/observations/10368648","https://inaturalist-open-data.s3.amazonaws.com/photos/14386331/medium.jpeg","kelsyates",10368648,"plants","Plantae",47124,1,0,"2018/03/12 7:30 PM EDT","2018-03-12","2018-03-12 23:30:00 UTC","Eastern Time (US & Canada)",1741,1741,"","","false","","",766882,"2018-03-23 02:22:56 UTC","2020-07-04 02:18:31 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"Mimosoideae","2018-03-12 18:03:00 -0400","Found at Mesquite Flat Sand Dunes in Death Valley","DEATH VALLEY, CA 92328, USA",36.6151215,-117.1131444,"","Acacias, Mimosas, mesquites, and allies","https://www.inaturalist.org/observations/10368584","https://inaturalist-open-data.s3.amazonaws.com/photos/14386267/medium.jpeg","kelsyates",10368584,"Mimosoideae","Plantae",373578,2,0,"2018/03/12 6:03 PM EDT","2018-03-12","2018-03-12 22:03:00 UTC","Eastern Time (US & Canada)",192,192,"","open","false","","",766882,"2018-03-23 02:18:47 UTC","2018-11-07 06:21:53 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"Larrea tridentata","2018-03-12 18:00:00 -0400","Found at Mesquite Flat Sand Dunes in Death Valley","DEATH VALLEY, CA 92328, USA",36.6151215,-117.1131444,"","Creosote Bush","https://www.inaturalist.org/observations/10368562","https://inaturalist-open-data.s3.amazonaws.com/photos/14386233/medium.jpeg","kelsyates",10368562,"creosote bush","Plantae",68205,2,0,"2018/03/12 6:00 PM EDT","2018-03-12","2018-03-12 22:00:00 UTC","Eastern Time (US & Canada)",192,192,"","open","false","","",766882,"2018-03-23 02:17:24 UTC","2018-09-18 19:19:15 UTC","research","CC-BY-NC",NA,NA,"false"
"Prosopis","2018-03-12 17:55:00 -0400","Found at Mesquite Flat Sand Dunes in Death Valley","DEATH VALLEY, CA 92328, USA",36.6151215,-117.1131444,"","mesquites","https://www.inaturalist.org/observations/10368545","https://inaturalist-open-data.s3.amazonaws.com/photos/14386189/medium.jpeg","kelsyates",10368545,"Mesquites","Plantae",48060,0,0,"2018/03/12 5:55 PM EDT","2018-03-12","2018-03-12 21:55:00 UTC","Eastern Time (US & Canada)",192,192,"","","false","","",766882,"2018-03-23 02:16:00 UTC","2018-09-18 19:19:14 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"Coccinella septempunctata","2018-03-12 17:53:00 -0400","Found on a small twig at Mesquite Flat Sand Dunes in Death Valley","DEATH VALLEY, CA 92328, USA",36.6151215,-117.1131444,"","Seven-spotted Lady Beetle","https://www.inaturalist.org/observations/10368532","https://inaturalist-open-data.s3.amazonaws.com/photos/14386078/medium.jpeg","kelsyates",10368532,"Siebenpunkt","Insecta",51702,2,0,"2018/03/12 5:53 PM EDT","2018-03-12","2018-03-12 21:53:00 UTC","Eastern Time (US & Canada)",192,192,"","","false","","",766882,"2018-03-23 02:14:51 UTC","2021-12-09 19:21:13 UTC","research","CC-BY-NC",NA,NA,"false"
"Uta stansburiana elegans","2018-03-12 15:35:00 -0400","Found near a public restroom in Death Valley","Death Valley, CA, USA",36.5322649,-116.9325408,"","Western Side-blotched Lizard","https://www.inaturalist.org/observations/10368427","https://inaturalist-open-data.s3.amazonaws.com/photos/14386025/medium.jpeg","kelsyates",10368427,"Western Side-blotched Lizard","Reptilia",36100,3,0,"2018/03/12 3:35 PM EDT","2018-03-12","2018-03-12 19:35:00 UTC","Eastern Time (US & Canada)",43926,43926,"","open","false","","",766882,"2018-03-23 02:11:00 UTC","2019-10-02 17:23:46 UTC","research","CC-BY-NC",NA,NA,"false"
"Homalocephala polycephala","2018-03-12 15:33:00 -0400","Found close by a public restroom in Death Valley","Death Valley, CA, USA",36.5322649,-116.9325408,"","harem cactus","https://www.inaturalist.org/observations/10368411","https://inaturalist-open-data.s3.amazonaws.com/photos/14385967/medium.jpeg","kelsyates",10368411,"harem cactus","Plantae",870498,5,1,"2018/03/12 3:33 PM EDT","2018-03-12","2018-03-12 19:33:00 UTC","Eastern Time (US & Canada)",41961,41961,"","open","false","","",766882,"2018-03-23 02:09:03 UTC","2022-01-31 06:47:18 UTC","research","CC-BY-NC",NA,NA,"false"
"Larrea tridentata","2018-03-12 15:16:00 -0400","Found next to a rest stop in Death Valley","Death Valley, CA, USA",36.5322649,-116.9325408,"","Creosote Bush","https://www.inaturalist.org/observations/10368379","https://inaturalist-open-data.s3.amazonaws.com/photos/14385741/medium.jpeg","kelsyates",10368379,"creosote bush","Plantae",68205,2,0,"2018/03/12 3:16 PM EDT","2018-03-12","2018-03-12 19:16:00 UTC","Eastern Time (US & Canada)",50805,50805,"","open","false","","",766882,"2018-03-23 02:06:41 UTC","2018-09-18 19:19:11 UTC","research","CC-BY-NC",NA,NA,"false"
"Buteo lineatus","2018-03-12 19:26:47 -0400","","Aviara Golf Course, Carlsbad, CA, US",33.0970849935,-117.2849941405,"","Red-shouldered Hawk","https://www.inaturalist.org/observations/10368196","https://static.inaturalist.org/photos/14385510/medium.jpg","ttatum19",10368196,"Red-shouldered Hawk","Aves",5206,2,0,"Mon Mar 12 2018 19:26:47 GMT-0400 (EDT)","2018-03-12","2018-03-12 23:26:47 UTC","Eastern Time (US & Canada)",4,4,"","open","false","","",768983,"2018-03-23 01:47:55 UTC","2018-03-23 02:03:25 UTC","research","",NA,3,"false"
"Laurus nobilis","2018-03-12 11:14:57 -0700","","113 Hillcrest Dr, Orinda, CA, US",37.8792406619,-122.1648870596,"","Bay laurel","https://www.inaturalist.org/observations/10365820","https://static.inaturalist.org/photos/14381078/medium.jpg","birdlives",10365820,"Laurier-sauce","Plantae",54759,2,0,"Mon Mar 12 2018 11:14:57 GMT-0700 (PDT)","2018-03-12","2018-03-12 18:14:57 UTC","Pacific Time (US & Canada)",10,10,"","","false","","",786877,"2018-03-22 23:09:51 UTC","2020-01-04 19:39:00 UTC","casual","",NA,3,"true"
"Umbellularia californica","2018-03-12 11:14:06 -0700","","113 Hillcrest Dr, Orinda, CA, US",37.8791383189,-122.1647817829,"","California bay","https://www.inaturalist.org/observations/10365817","https://static.inaturalist.org/photos/14381073/medium.jpg","birdlives",10365817,"California bay","Plantae",48807,2,0,"Mon Mar 12 2018 11:14:06 GMT-0700 (PDT)","2018-03-12","2018-03-12 18:14:06 UTC","Pacific Time (US & Canada)",10,10,"","","false","","",786877,"2018-03-22 23:09:42 UTC","2020-01-08 03:25:35 UTC","research","",NA,3,"false"
"Veromessor pergandei","2018-03-12 00:00:00 -0500","","amboy crater",36.300617,-116.400833,"","Black Harvester Ant","https://www.inaturalist.org/observations/10362575","https://inaturalist-open-data.s3.amazonaws.com/photos/14375679/medium.jpeg","torihanley",10362575,"Black Harvester Ant","Insecta",371172,1,0,"2018-03-12","2018-03-12","","Eastern Time (US & Canada)",3427,3427,"","","false","","",750987,"2018-03-22 20:28:33 UTC","2018-09-18 19:20:09 UTC","research","CC-BY-NC",NA,NA,"false"
"Uta stansburiana","2018-03-12 15:31:51 -0400","","Death Valley National Park, Shoshone, CA, US",36.3659283333,-116.7049466667,"","Common Side-blotched Lizard","https://www.inaturalist.org/observations/10359160","https://static.inaturalist.org/photos/14369812/medium.jpg","cullencsmith",10359160,"Common Side-blotched Lizard","Reptilia",36094,2,0,"Mon Mar 12 2018 15:31:51 GMT-0400 (EDT)","2018-03-12","2018-03-12 19:31:51 UTC","Eastern Time (US & Canada)",5,5,"","open","false","","",459116,"2018-03-22 16:48:55 UTC","2019-10-02 17:24:02 UTC","research","",NA,3,"false"
"Harmonia","2018-03-12 16:00:02 -0700","","La Presa Elementary School, Spring Valley, CA, US",32.7076183966,-116.9914942967,"","Greater Lady Beetles","https://www.inaturalist.org/observations/10358315","https://static.inaturalist.org/photos/14368446/medium.jpg","marisolg",10358315,"Bug","Insecta",48487,0,0,"Mon Mar 12 2018 16:00:02 GMT-0700 (PDT)","2018-03-12","2018-03-12 23:00:02 UTC","Pacific Time (US & Canada)",53,53,"","","false","","",762143,"2018-03-22 15:38:02 UTC","2018-03-22 17:27:37 UTC","needs_id","",NA,3,"false"
